record_key,source_id,phase,tolerance_ms,true_sec,pred_sec,error_ms,detected,uncertain,within_tolerance,TP_conventional,FP_conventional,FN_conventional,current_TP,current_FP,current_FN,classification_conventional,classification_current
stead_event_01460,nc71606825,S,50,15.55,16.04,489.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01465,nc71631875,S,50,22.1,10.22,-11880,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01466,nc71646396,S,50,21.1,9.22,-11880,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01468,nc71679826,S,50,18.1,6.22,-11880,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01470,nc71680150,S,50,21.57,21.75,180,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01481,nc71742061,S,50,20.7,20.78,80.0000000000018,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01485,nc71770925,S,50,17.22,16.87,-349.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01489,nc71786591,S,50,19.84,19.75,-89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01493,nc71815591,S,50,21.44,21.48,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01496,nc71825176,S,50,13.88,30.44,16560,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01505,nc71839310,S,50,15.29,15.5,209.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01507,nc71851530,S,50,19.72,19.78,60.0000000000023,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01509,nc71860730,S,50,21.33,21.35,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01513,nc71877765,S,50,16.5,16.47,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01540,nc71968980,S,50,17.59,17.54,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01553,nc72003375,S,50,15.45,15.48,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01558,nc72016180,S,50,16.43,16.48,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01560,nc72022080,S,50,22.65,22.35,-300.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01562,nc72026795,S,50,17.12,16.98,-140.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01585,nc72108385,S,50,11.46,11.42,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01591,nc72134626,S,50,12.89,12.9,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01594,nc72176266,S,50,12.41,12.37,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01600,nc72188026,S,50,10.33,10.3,-29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01614,nc72214546,S,50,9.01,9.03,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01625,nc72232496,S,50,11,11.11,109.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01632,nc72269280,S,50,11.87,11.96,89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01640,nc72298456,S,50,13.63,13.63,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01651,nc72337296,S,50,10.91,10.87,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01657,nc72359291,S,50,10.8,11.04,239.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01664,nc72386701,S,50,17.09,17.05,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01675,nc72390536,S,50,14.15,14.43,279.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01679,nc72395440,S,50,10.63,10.66,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01680,nc72399510,S,50,14.75,14.77,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01696,nc72467211,S,50,12.63,12.6,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01703,nc72499126,S,50,11.3,11.28,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01705,nc72510886,S,50,11.62,11.6,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01708,nc72517011,S,50,13.06,13.03,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01712,nc72536860,S,50,7.72,7.71,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01713,nc72553581,S,50,12.86,12.84,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01722,nc72572376,S,50,13.03,13.16,129.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01726,nc72601870,S,50,11.92,11.87,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01727,nc72603205,S,50,12.13,12.74,609.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01739,nc72698771,S,50,8.17,8.18,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01741,nc72707626,S,50,14.96,14.92,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01756,nc72770196,S,50,8.88,8.85,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01759,nc72780386,S,50,11.23,11.23,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01768,nc72802901,S,50,13.8,13.81,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01776,nc72839026,S,50,11.09,11.18,89.9999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01791,nc71467050,S,50,13.03,12.99,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01800,nc71570140,S,50,14.17,14.29,119.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01806,nc71646396,S,50,14.91,14.91,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01808,nc71770925,S,50,12.05,12.17,119.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01814,nc71840970,S,50,11.88,11.94,59.9999999999987,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01818,nc71913986,S,50,13.96,13.96,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01820,nc71988416,S,50,8.26,8.28,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01822,nc72016180,S,50,10.3,10.34,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01835,nc72176266,S,50,10.59,10.59,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01837,nc72188026,S,50,10.93,10.96,30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01840,nc72269280,S,50,10.62,10.6,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01844,nc72298456,S,50,9.09,8.97,-119.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01846,nc72337296,S,50,14.74,14.72,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01848,nc72359291,S,50,11.59,11.87,279.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01858,nc72399510,S,50,11.67,11.54,-130.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01869,nc72499126,S,50,12.28,12.28,-1.77635683940025e-12,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01873,nc72603205,S,50,15.58,15.6,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01888,nc72905946,S,50,14.11,14.1,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01889,nc72909451,S,50,9.3,9.36,59.9999999999987,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01900,nc71492645,S,50,10.57,10.63,60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01904,nc71539606,S,50,9.96,9.97,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01919,nc71929281,S,50,13.45,13.52,69.9999999999985,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01934,nc72063716,S,50,13,12.94,-60.0000000000005,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01947,nc72336276,S,50,10,10.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01950,nc72351816,S,50,11.79,11.89,99.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01958,nc72445361,S,50,16.71,16.94,230,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01964,nc72500981,S,50,13.28,13.25,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01968,nc72603475,S,50,13.99,14,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01972,nc72756280,S,50,11.9,12.06,160,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01974,nc72791686,S,50,10.62,10.6,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01984,nc71504915,S,50,10.67,10.65,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01985,nc71525316,S,50,12.09,11.83,-260,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02001,nc71751430,S,50,14.09,14.07,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02009,nc71821526,S,50,10.4,10.35,-50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02026,nc72248965,S,50,9.81,9.78,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02031,nc72406100,S,50,9.92,9.95,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02032,nc72408865,S,50,10.95,10.94,-10.0000000000016,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02036,nc72447356,S,50,10.56,10.61,49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02074,nc72830976,S,50,10.77,10.8,30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02075,nc72868516,S,50,10.89,10.86,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02095,nc71474226,S,50,7.62,7.88,260,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02098,nc71509310,S,50,10.79,10.77,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02116,nc71578390,S,50,10.42,10.42,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02122,nc71598535,S,50,8.75,8.68,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02132,nc71766300,S,50,8.93,8.93,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02137,nc71816446,S,50,7.59,7.6,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02140,nc71835771,S,50,9.76,9.65,-109.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02142,nc71840090,S,50,8.61,8.62,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02147,nc71874655,S,50,11.53,11.49,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02153,nc71938570,S,50,6.66,6.59,-70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02164,nc72099826,S,50,16.82,16.87,50.0000000000007,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02173,nc72121355,S,50,15.78,19.02,3240,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02193,nc72226416,S,50,8.38,8.38,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02194,nc72227416,S,50,15.8,15.78,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02195,nc72230581,S,50,6.27,6.25,-20.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02198,nc72257926,S,50,10.88,10.99,109.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02203,nc72296796,S,50,11.17,9.31,-1860,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02211,nc72350221,S,50,6.86,6.83,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02220,nc72371466,S,50,8.67,8.71,40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02226,nc72388996,S,50,10.94,10.89,-49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02227,nc72392715,S,50,16.57,17.19,620.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02229,nc72401890,S,50,11.35,13.15,1800,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02233,nc72436090,S,50,12.37,12.85,479.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
