record_key,source_id,phase,tolerance_ms,true_sec,pred_sec,error_ms,detected,uncertain,within_tolerance,TP_conventional,FP_conventional,FN_conventional,current_TP,current_FP,current_FN,classification_conventional,classification_current
stead_event_01553,nc72003375,P,50,4.97,4.99,20.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01558,nc72016180,P,50,5,5.06,59.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01560,nc72022080,P,50,9,9,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01562,nc72026795,P,50,8,8.04,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01585,nc72108385,P,50,5,4.97,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01591,nc72134626,P,50,7,7,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01594,nc72176266,P,50,7,7,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01600,nc72188026,P,50,6,6.05,49.9999999999998,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01614,nc72214546,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01625,nc72232496,P,50,6,6.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01632,nc72269280,P,50,5,5.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01640,nc72298456,P,50,8,7.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01651,nc72337296,P,50,6,6,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01657,nc72359291,P,50,5,5.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01664,nc72386701,P,50,10,10,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01675,nc72390536,P,50,8,8.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01679,nc72395440,P,50,6,6.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01680,nc72399510,P,50,8,8.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01696,nc72467211,P,50,9,9.03,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01703,nc72499126,P,50,6,6.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01705,nc72510886,P,50,6,5.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01708,nc72517011,P,50,9,9.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01712,nc72536860,P,50,5,4.97,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01713,nc72553581,P,50,8,7.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01722,nc72572376,P,50,9,9,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01726,nc72601870,P,50,6,5.96,-40,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01727,nc72603205,P,50,8,8,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01739,nc72698771,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01741,nc72707626,P,50,10,10.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01756,nc72770196,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01759,nc72780386,P,50,8,8,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01768,nc72802901,P,50,9,9.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01776,nc72839026,P,50,7,7.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01791,nc71467050,P,50,9,9.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01800,nc71570140,P,50,10,10.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01806,nc71646396,P,50,10,10.03,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01808,nc71770925,P,50,9,9.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01814,nc71840970,P,50,7,7.06,59.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01818,nc71913986,P,50,9,9.1,99.9999999999996,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01820,nc71988416,P,50,5,4.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01822,nc72016180,P,50,7,7.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01835,nc72176266,P,50,6,6.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01837,nc72188026,P,50,7,6.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01840,nc72269280,P,50,6,5.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01844,nc72298456,P,50,5,4.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01846,nc72337296,P,50,9,9.03,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01848,nc72359291,P,50,7,7.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01858,nc72399510,P,50,5,5.04,40,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01869,nc72499126,P,50,7,7.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01873,nc72603205,P,50,10,9.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01888,nc72905946,P,50,10,9.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01889,nc72909451,P,50,5,4.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01900,nc71492645,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01904,nc71539606,P,50,5,5.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01919,nc71929281,P,50,9,9.03,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01934,nc72063716,P,50,8,8,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01947,nc72336276,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01950,nc72351816,P,50,5,5.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01958,nc72445361,P,50,10,10.23,230,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01964,nc72500981,P,50,8,7.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01968,nc72603475,P,50,7,6.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01972,nc72756280,P,50,6,6,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01974,nc72791686,P,50,6,5.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01984,nc71504915,P,50,8,7.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01985,nc71525316,P,50,9,9.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02001,nc71751430,P,50,8,7.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02009,nc71821526,P,50,9,8.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02026,nc72248965,P,50,5,5.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02031,nc72406100,P,50,7,6.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02032,nc72408865,P,50,8,7.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02036,nc72447356,P,50,7,6.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02074,nc72830976,P,50,9,8.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02075,nc72868516,P,50,8,8.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02095,nc71474226,P,50,5,4.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02098,nc71509310,P,50,8,7.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02116,nc71578390,P,50,6,6.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02122,nc71598535,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02132,nc71766300,P,50,5,5.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02137,nc71816446,P,50,5,5.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02140,nc71835771,P,50,6,5.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02142,nc71840090,P,50,6,5.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02147,nc71874655,P,50,10,9.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02153,nc71938570,P,50,5,4.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02164,nc72099826,P,50,9,9.07,70.0000000000003,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02173,nc72121355,P,50,10,9.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02193,nc72226416,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02194,nc72227416,P,50,10,9.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02195,nc72230581,P,50,5,4.99,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02198,nc72257926,P,50,8,8,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02203,nc72296796,P,50,5,5.01,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02211,nc72350221,P,50,5,5,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02220,nc72371466,P,50,6,5.96,-40,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02226,nc72388996,P,50,8,8.02,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02227,nc72392715,P,50,9,8.96,-39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02229,nc72401890,P,50,6,6,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02233,nc72436090,P,50,7,7.03,30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
