record_key,source_id,phase,tolerance_ms,true_sec,pred_sec,error_ms,detected,uncertain,within_tolerance,TP_conventional,FP_conventional,FN_conventional,current_TP,current_FP,current_FN,classification_conventional,classification_current
stead_event_01411.csv,nc71454690,S,200,24.44,25.2,759.999999999998,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01416.csv,nc71467050,S,200,20.42,21.05,629.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01423.csv,nc71496350,S,200,26.6,27.49,889.999999999997,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01429.csv,nc71506955,S,200,13.65,13.6,-50.0000000000007,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01450.csv,nc71570140,S,200,17.42,3.89,-13530,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01456.csv,nc71596680,S,200,21.6,20.8,-800.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01460.csv,nc71606825,S,200,15.55,9.13,-6420,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01465.csv,nc71631875,S,200,22.1,10.41,-11690,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01466.csv,nc71646396,S,200,21.1,9.41,-11690,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01468.csv,nc71679826,S,200,18.1,6.41,-11690,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01470.csv,nc71680150,S,200,21.57,27.46,5890,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01481.csv,nc71742061,S,200,20.7,20.92,220.000000000002,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01485.csv,nc71770925,S,200,17.22,17.28,60.0000000000023,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01489.csv,nc71786591,S,200,19.84,19.99,149.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01493.csv,nc71815591,S,200,21.44,11.35,-10090,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01496.csv,nc71825176,S,200,13.88,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_01505.csv,nc71839310,S,200,15.29,15.28,-10.0000000000016,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01507.csv,nc71851530,S,200,19.72,19.98,260.000000000002,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01509.csv,nc71860730,S,200,21.33,24.75,3420,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01513.csv,nc71877765,S,200,16.5,16.72,219.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01540.csv,nc71968980,S,200,17.59,13.23,-4360,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01553.csv,nc72003375,S,200,15.45,15.56,109.999999999999,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_01558.csv,nc72016180,S,200,16.43,18.11,1680,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01560.csv,nc72022080,S,200,22.65,23.53,879.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01562.csv,nc72026795,S,200,17.12,10.06,-7060,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01585.csv,nc72108385,S,200,11.46,11.4,-60.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01591.csv,nc72134626,S,200,12.89,12.94,49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01594.csv,nc72176266,S,200,12.41,12.32,-89.9999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01600.csv,nc72188026,S,200,10.33,10.33,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01614.csv,nc72214546,S,200,9.01,8.98,-29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01625.csv,nc72232496,S,200,11,11.08,80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01632.csv,nc72269280,S,200,11.87,11.96,89.9999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01640.csv,nc72298456,S,200,13.63,13.68,49.9999999999989,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01651.csv,nc72337296,S,200,10.91,10.82,-89.9999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01657.csv,nc72359291,S,200,10.8,11.01,209.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01664.csv,nc72386701,S,200,17.09,17.09,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01675.csv,nc72390536,S,200,14.15,14.45,299.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01679.csv,nc72395440,S,200,10.63,10.65,19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01680.csv,nc72399510,S,200,14.75,14.92,170,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01696.csv,nc72467211,S,200,12.63,12.55,-80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01703.csv,nc72499126,S,200,11.3,11.27,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01705.csv,nc72510886,S,200,11.62,11.61,-10.0000000000016,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01708.csv,nc72517011,S,200,13.06,13.03,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01712.csv,nc72536860,S,200,7.72,7.63,-89.9999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01713.csv,nc72553581,S,200,12.86,13.21,350.000000000001,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01722.csv,nc72572376,S,200,13.03,13.6,569.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01726.csv,nc72601870,S,200,11.92,12.25,330,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01727.csv,nc72603205,S,200,12.13,12.92,789.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01739.csv,nc72698771,S,200,8.17,8.15,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01741.csv,nc72707626,S,200,14.96,15.04,79.9999999999983,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01756.csv,nc72770196,S,200,8.88,8.8,-80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01759.csv,nc72780386,S,200,11.23,11.17,-60.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01768.csv,nc72802901,S,200,13.8,13.79,-10.0000000000016,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01776.csv,nc72839026,S,200,11.09,11.46,370.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01791.csv,nc71467050,S,200,13.03,13.11,79.9999999999983,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_01800.csv,nc71570140,S,200,14.17,14.69,520,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01806.csv,nc71646396,S,200,14.91,15.23,320,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01808.csv,nc71770925,S,200,12.05,12.11,59.9999999999987,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01814.csv,nc71840970,S,200,11.88,12.02,139.999999999999,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_01818.csv,nc71913986,S,200,13.96,13.97,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01820.csv,nc71988416,S,200,8.26,8.19,-70.0000000000003,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01822.csv,nc72016180,S,200,10.3,10.27,-30.0000000000011,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01835.csv,nc72176266,S,200,10.59,10.62,29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01837.csv,nc72188026,S,200,10.93,10.98,50.0000000000007,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01840.csv,nc72269280,S,200,10.62,10.58,-40.0000000000009,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01844.csv,nc72298456,S,200,9.09,8.93,-160,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01846.csv,nc72337296,S,200,14.74,14.68,-60.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01848.csv,nc72359291,S,200,11.59,11.82,230,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01858.csv,nc72399510,S,200,11.67,11.56,-109.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01869.csv,nc72499126,S,200,12.28,12.14,-140.000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01873.csv,nc72603205,S,200,15.58,15.63,50.0000000000007,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01888.csv,nc72905946,S,200,14.11,14.1,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01889.csv,nc72909451,S,200,9.3,9.36,59.9999999999987,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01900.csv,nc71492645,S,200,10.57,10.71,140.000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01904.csv,nc71539606,S,200,9.96,10.03,69.9999999999985,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01919.csv,nc71929281,S,200,13.45,13.54,89.9999999999981,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01934.csv,nc72063716,S,200,13,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_01947.csv,nc72336276,S,200,10,9.98,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01950.csv,nc72351816,S,200,11.79,11.83,39.9999999999991,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01958.csv,nc72445361,S,200,16.71,17.02,309.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01964.csv,nc72500981,S,200,13.28,13.41,129.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01968.csv,nc72603475,S,200,13.99,9.22,-4770,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01972.csv,nc72756280,S,200,11.9,12.03,129.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01974.csv,nc72791686,S,200,10.62,10.84,219.999999999999,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_01984.csv,nc71504915,S,200,10.67,10.79,119.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_01985.csv,nc71525316,S,200,12.09,12.09,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02001.csv,nc71751430,S,200,14.09,14.17,80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02009.csv,nc71821526,S,200,10.4,10.3,-99.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02026.csv,nc72248965,S,200,9.81,9.79,-20.0000000000014,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02031.csv,nc72406100,S,200,9.92,9.89,-29.9999999999994,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02032.csv,nc72408865,S,200,10.95,10.88,-70.0000000000003,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02036.csv,nc72447356,S,200,10.56,16.54,5980,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02074.csv,nc72830976,S,200,10.77,10.78,9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02075.csv,nc72868516,S,200,10.89,10.83,-60.0000000000005,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02095.csv,nc71474226,S,200,7.62,7.85,230,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02098.csv,nc71509310,S,200,10.79,9.42,-1370,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02116.csv,nc71578390,S,200,10.42,10.34,-80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02122.csv,nc71598535,S,200,8.75,8.63,-119.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02132.csv,nc71766300,S,200,8.93,8.85,-80.0000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02137.csv,nc71816446,S,200,7.59,7.56,-30.0000000000002,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02140.csv,nc71835771,S,200,9.76,9.66,-99.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02142.csv,nc71840090,S,200,8.61,8.59,-19.9999999999996,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02147.csv,nc71874655,S,200,11.53,11.53,0,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02153.csv,nc71938570,S,200,6.66,6.54,-120,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02164.csv,nc72099826,S,200,16.82,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_02173.csv,nc72121355,S,200,15.78,13.97,-1810,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02193.csv,nc72226416,S,200,8.38,8.26,-120.000000000001,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02194.csv,nc72227416,S,200,15.8,16.26,460.000000000001,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02195.csv,nc72230581,S,200,6.27,5.62,-650,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02198.csv,nc72257926,S,200,10.88,10.99,109.999999999999,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02203.csv,nc72296796,S,200,11.17,11.33,160,1,1,1,1,0,0,1,0,0,TP,TP
stead_event_02211.csv,nc72350221,S,200,6.86,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
stead_event_02220.csv,nc72371466,S,200,8.67,8.74,70.0000000000003,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02226.csv,nc72388996,S,200,10.94,10.93,-9.99999999999979,1,0,1,1,0,0,1,0,0,TP,TP
stead_event_02227.csv,nc72392715,S,200,16.57,15.06,-1510,1,1,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02229.csv,nc72401890,S,200,11.35,13.05,1700,1,0,0,0,1,1,0,1,0,FP_plus_FN,FP_only
stead_event_02233.csv,nc72436090,S,200,12.37,NaN,NaN,0,0,0,0,0,1,0,0,1,FN_missing,FN_missing
