path,sha256
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\AIC_unconstrained_predictions.csv,bf140243a4a3475f8b88eb5b27642f8e5340540e2d7b3e7c6bd4f82e1ffc9c54
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\AIC_unconstrained_metrics.csv,237a260165b25c1715532769c4fbac420d9535b8b7fc14009ee36a9ba8182bb9
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\CNN_predictions.csv,6dc8888d531b7d8343ae98bcc351a172f96499bc385459e3bf1869063acdcc46
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\CNN_accepted_metrics.csv,868a3a9789725b6114bc90d4c7ee30f433cbb861d93d74955f301cd855190d62
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\CNN_strict_metrics.csv,9cb8209267fe046be1ac3856a2a28cff65d93864877091fa7bf037e4b9f9b961
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\CNN_unconstrained_predictions.csv,c7713bd69b39473284f010be3dc43e659468866d224a531939f5842af2b8728d
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\CNN_unconstrained_metrics.csv,cce1fe9b400eb76c495a6be0cb5966301dc13ce09d632e708e96e6915411d180
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\mean_ensemble_predictions.csv,e0494c19ae072a580fffeeda500ae610c4acef448587b1fe86ba891e36dea640
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\mean_ensemble_accepted_metrics.csv,16cf334a9e41a7b046132836f9e7871f0d9e758c1fadeefa765d64a603285602
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\mean_ensemble_strict_metrics.csv,ec278a27849ee0f8bc909d064afdb32281ca62874f098d7b2e580cbac39a99ed
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\mean_ensemble_unconstrained_predictions.csv,4f9ee55775bd850dc48dfabadae59c7c6303c92171e2f6f274371b44a21ca58f
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\mean_ensemble_unconstrained_metrics.csv,13340f95ccff8524b329a8f38ebdb6af23b4a4d861adbdc34d4808860b699744
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\STA_predictions.csv,fee43af570cb81b9c2cc033484f3f8e93a3d1775beb509ead092a74e03acd687
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\STA_accepted_metrics.csv,cd7b86f38f6b3a02aa8778a26624ad677cbb719d48d0689c01091de22a18e55d
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\STA_strict_metrics.csv,cd7b86f38f6b3a02aa8778a26624ad677cbb719d48d0689c01091de22a18e55d
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\STA_unconstrained_predictions.csv,8ebcd7673b06f23dae086b978b9033b8304081c61b73da4a4d263ffc18fc8e23
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\STA_unconstrained_metrics.csv,524ce56638e85d9e083362fab416fbdade8ae932b60852f40385c742b3173bf0
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\TCN_predictions.csv,dbbfb2e9958bd42e897db656e49187f0340729fcf9658a50cd7fbde947f41ce6
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\TCN_accepted_metrics.csv,0494395b43805513d0b226d86ae6aaf986d6bcd6cf3673c71884751814614787
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\TCN_strict_metrics.csv,26692c26630598ee78e11a980135850b463a89c3b1da0f270055e2671a1693ea
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\TCN_unconstrained_predictions.csv,55e50ba1ab3454e9172c317044a2371205ada54a953917a2b89545f51e788e3c
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\TCN_unconstrained_metrics.csv,4c944cf6c67aa47c3e2f5ab0ea6b0a3365cab055c3c841480fe04b0ac29c3d03
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\weighted_ensemble_predictions.csv,7909dab74fdea3684618db699433d067a0cda42126d7de2ca63664a6ba4976ae
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\weighted_ensemble_accepted_metrics.csv,fa003334040ee8d5137ee36327dc6f7337539483563157298403f97c7d758cae
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\weighted_ensemble_strict_metrics.csv,06f1461244a898d9b7f2b2efd94672ab7198ccbe09bce30c2f77c279b02944b2
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\weighted_ensemble_unconstrained_predictions.csv,f9784aac8820208064e380b75ea6f02939d2ffab537d7e7285523f0b0cb296cd
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\baselines\weighted_ensemble_unconstrained_metrics.csv,437917b8918fdbee7bed83f200535abbca1e1e1cc604ef591119b5db9838aab1
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed42_predictions.csv,23fd68ba31ace7a12084ddc3e90507b588fc6d08b1736b12c62f02e9212e224a
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed42_accepted_metrics.csv,c190d2dd3e67736be627def1baf9e75f33280198777c2a8d2b930effeb8a2411
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed42_strict_metrics.csv,f64259f1920bb3fef7430b1dc5247c018014346b72cf2010791c16138e6f1f72
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed42_unconstrained_predictions.csv,588f4c5a6f5456e352d0fa39c916117646b1a61e580062009c5bad5ac17bc76a
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed42_unconstrained_metrics.csv,12fb591bf81f8fa2b49435d828c316a6305d0409c1caeb0ea847b5f2431c15d9
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed43_predictions.csv,5bb66d5c1b6ffaa2207d1bba396ea572d3c77c6f929e53d9311309995de468ab
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed43_accepted_metrics.csv,3c1a19cbfd2644cf0b6ff02119f2b8e71946e8a6efef7420f440d50fa1cf4575
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed43_strict_metrics.csv,187406ef1b1388818bb80152d3f7d2ce8e24f286251127d5db3de8ab3954fc53
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed43_unconstrained_predictions.csv,8237a1dbec43591fc2ba790e1bcb7ed925ae99a7b7d42fa4c1ed29c6a2089354
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed43_unconstrained_metrics.csv,dcaec1ae2ef65d18fc440f46c5e12cf62f7b2343dac72e80e988f1455ed4d83f
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed44_predictions.csv,4d263da46781cdfefbbbbc2e64a06e76fb96bdb7d7deae1073698797be970bbd
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed44_accepted_metrics.csv,dfaece330734ff6ada317020c03fec211566d1964a16d205d1d51fae83050c91
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed44_strict_metrics.csv,7e7f1bba7ed1e4dbd5f7a1f22c370c45321dea98f0cead2270196144ba6f08aa
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed44_unconstrained_predictions.csv,b11da8529292a1bb1bf60d94fc09ceed1f092cd9bbe785c12cf66088b05b86a5
D:\ICNN_source_verified_results\v2\strengthening\base_44\Zonly\Zonly\evaluation\full15ch_seed44_unconstrained_metrics.csv,9dd7921f12db087315ee25f781f525b6237751b3fb7d840ab8031a8aa3ff0868
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_42\Full3C\evaluation\PhaseNetMatched_seed42_predictions.csv,345c483b50d85fe05c2078e87fc07d1057ee6dce72b9f27f5ac24b7bab9690de
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_42\Full3C\evaluation\PhaseNetMatched_seed42_accepted_metrics.csv,82629e2eae83259594334ed67e4d621d85929b78fd82c5d9639b8714166bb2b4
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_42\Full3C\evaluation\PhaseNetMatched_seed42_strict_metrics.csv,6b4d2aa32cd92c8bac50ae08d2d9468717e210b87211fe6ea7e5990a9c713f32
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_42\Full3C\evaluation\PhaseNetMatched_seed42_unconstrained_predictions.csv,2570844daec6c4181e6361523ff13b6a62e8821147638929e25311df0d0b000f
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_42\Full3C\evaluation\PhaseNetMatched_seed42_unconstrained_metrics.csv,82629e2eae83259594334ed67e4d621d85929b78fd82c5d9639b8714166bb2b4
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_43\Full3C\evaluation\PhaseNetMatched_seed43_predictions.csv,c54c3433a021503216b18f7ec55df9d993bc32d554e790d096778cfd702cf557
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_43\Full3C\evaluation\PhaseNetMatched_seed43_accepted_metrics.csv,4c085c63999e4043ec58f0b59371fa25f1a631d0c5ee9e984e49a276e1481c4f
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_43\Full3C\evaluation\PhaseNetMatched_seed43_strict_metrics.csv,120755546a7f26271d8d5c9f35d6b96217e26a27cf60a09ae6792e5dfd88003c
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_43\Full3C\evaluation\PhaseNetMatched_seed43_unconstrained_predictions.csv,5b89b2c3c8bae2c7698024955b6eea9fd773a6729e5077fbd60bee0c9e8c4528
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_43\Full3C\evaluation\PhaseNetMatched_seed43_unconstrained_metrics.csv,4c085c63999e4043ec58f0b59371fa25f1a631d0c5ee9e984e49a276e1481c4f
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_44\Full3C\evaluation\PhaseNetMatched_seed44_predictions.csv,b59898a6cbd839b54b6e7d20690176a6bd22b8515069f9f379fb7d0031cd171b
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_44\Full3C\evaluation\PhaseNetMatched_seed44_accepted_metrics.csv,10fe5f2394a8c249c08bb2317a81250ef610dfbad091da0e7025c03d455f959a
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_44\Full3C\evaluation\PhaseNetMatched_seed44_strict_metrics.csv,3d8db612ae485f1e02f0c0f8714903f7492674460901a96995d43c19c825dc15
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_44\Full3C\evaluation\PhaseNetMatched_seed44_unconstrained_predictions.csv,8d6badc1ea12f7d056c2ee22800005833480b86a2eca622dc53af95832a0fc82
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Full3C\seed_44\Full3C\evaluation\PhaseNetMatched_seed44_unconstrained_metrics.csv,d02162ed440a83580d90473a26ba96955206b762903adb0e4bb57d96dd7161f4
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_42\Zonly\evaluation\PhaseNetMatched_seed42_predictions.csv,a8a2167bb9c338ac149f76d4a76ca0b3cbf37dc96f4ca5c1180ecd09a4175aa3
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_42\Zonly\evaluation\PhaseNetMatched_seed42_accepted_metrics.csv,67c96e7ed4c245b5e20c3cc628da0c4c86527dc61b28b6dd0faa9819dd2b9ea7
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_42\Zonly\evaluation\PhaseNetMatched_seed42_strict_metrics.csv,825e66a5f14d9461df72f5ac6e81322fc24024358e1f09b2e1aaabb555ee8b68
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_42\Zonly\evaluation\PhaseNetMatched_seed42_unconstrained_predictions.csv,c42d9415c169c29e94cba271839458778cff61e17a2ffe71cf5127ac4b0e9368
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_42\Zonly\evaluation\PhaseNetMatched_seed42_unconstrained_metrics.csv,67c96e7ed4c245b5e20c3cc628da0c4c86527dc61b28b6dd0faa9819dd2b9ea7
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_43\Zonly\evaluation\PhaseNetMatched_seed43_predictions.csv,f1cf16afdf3f09d2c4a3f95a6d40ae9a20804ead6a5b926bccc4132edb9c1c0d
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_43\Zonly\evaluation\PhaseNetMatched_seed43_accepted_metrics.csv,de2ab19d2689cefa12277a1b3c95750f0ecee7a640cf17f67872877efffa0d0b
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_43\Zonly\evaluation\PhaseNetMatched_seed43_strict_metrics.csv,f13d926f7d54d89e48df47be4cfd3d61b52b7219b71a19a3600cb33d9ecc25e3
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_43\Zonly\evaluation\PhaseNetMatched_seed43_unconstrained_predictions.csv,4583ba2f3ca68a90ad79656d3f8982908703d373187da9c83f596fb47435a31e
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_43\Zonly\evaluation\PhaseNetMatched_seed43_unconstrained_metrics.csv,af6491a50f97aa4eefb8262c6b631f7ed0d7c79a3c265a912313b7c796fc5221
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_44\Zonly\evaluation\PhaseNetMatched_seed44_predictions.csv,5a19dd16d1fc31adb37d6b08d57357e3e102bed82f7dec1e441815e703b4d16c
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_44\Zonly\evaluation\PhaseNetMatched_seed44_accepted_metrics.csv,f8b00b355bf5f09364473dd3d9d5da4b2ae02b33a92954278bfa251c4b01f10f
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_44\Zonly\evaluation\PhaseNetMatched_seed44_strict_metrics.csv,4c09733abd80695b299695ba910e7cd6175e9267a0bf915d703dbbac2c05cb26
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_44\Zonly\evaluation\PhaseNetMatched_seed44_unconstrained_predictions.csv,2e352ba1077765145a83b3515f8774c7c9c422ed4cfb10f3fe773311cc6f8bce
D:\ICNN_source_verified_results\v2\strengthening\phasenet\Zonly\seed_44\Zonly\evaluation\PhaseNetMatched_seed44_unconstrained_metrics.csv,f8b00b355bf5f09364473dd3d9d5da4b2ae02b33a92954278bfa251c4b01f10f
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\AIC_predictions.csv,b3e37c7bb92f34ea61f40e8d21b2ff48abdf4e9233171d28bc9e66d798db1e32
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\AIC_accepted_metrics.csv,e2783e5320473e553b1a763946f22ddc09b576d5560ac626da63d5d65ca00e19
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\AIC_strict_metrics.csv,dcc20da02b0d92652882dd6c08fb602837312048e2c9ce6870d51a81992f4fbe
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\AIC_unconstrained_predictions.csv,d45944e8769cb5a050564fd76df34c8e03d70e063f1eef8d104def5adff7b1dd
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\AIC_unconstrained_metrics.csv,8aaff81c42932b866f1d6e57d470b36007496fc9ab659a33d2a2b3493dc6a985
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\CNN_predictions.csv,db010fe79fecd8c8e7abe83b5affc8ff6ab0436b868ae64ef7535331959fc587
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\CNN_accepted_metrics.csv,4c1338a179e837e7d0dbec7c5e28e47c7b74c4a228a9dc57ec061a15773dbd59
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\CNN_strict_metrics.csv,bb73edd7c2745d375abd989eced5509f2f6f94b33c6e16a79833341010e60b48
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\CNN_unconstrained_predictions.csv,10e537af8bc97b6591d91f84367471b460a2e21fec9e8da8d05616ddfc601a7c
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\CNN_unconstrained_metrics.csv,ed0dbf4dcb52a245adfb42023e041c1f740d7c9fe29a983003dfa53a78d3605d
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\mean_ensemble_predictions.csv,17e7e0ffb6631ee0081fcaa56e4f06fa386ad25e6252b1cb7c34c27a7c998d81
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\mean_ensemble_accepted_metrics.csv,02aa6ac17bd7596683d5cb4e95083cc6fd5dac278c454a4d2160a8039bbcd5dc
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\mean_ensemble_strict_metrics.csv,78f87fcf3f4a9ba1af8ad9215ef9e8a5aa5d079cd5877c99af89da3018a5d02c
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\mean_ensemble_unconstrained_predictions.csv,bd902053750c7020919e8a843faa5552fdb58b601012e82f6b6a86f2d5d58273
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\mean_ensemble_unconstrained_metrics.csv,168ebe4c94ac56ae2b22bbef103dd71b83edcda685f93a8af56c21b099089d2e
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\STA_predictions.csv,b666187d6e05bf9d022bb1f174023d08b5eb1601935d2bd4265c37fe2f0e1dec
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\STA_accepted_metrics.csv,3935beaaa5ff156caa8872f8d33322ad9f0643e369e801e26053662caa2935f3
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\STA_strict_metrics.csv,17daddcf617d24a0a248524982d755d10ba4cb667e6190b9b7f262acc2c0819d
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\STA_unconstrained_predictions.csv,ea2314963f2601fac03b1d29f9f865cd22d147cb4ad754a360e30704509640ef
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\STA_unconstrained_metrics.csv,66fb1e9115b975be8bd28aa63bd9bc52c4248b79ce587253d163be6411de4ddf
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\TCN_predictions.csv,e60196c95df053139ff5e18930f091d30165ad07de53783689c8b0a83b8a94b9
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\TCN_accepted_metrics.csv,48ba00cd362b88ebfc6f3fbb8ac2a6d5a8799baf54ac47c25eba8953790b7744
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\TCN_strict_metrics.csv,b854a3fbe708be5ab0410232c9a6b340a7805e1b831bb413e7c29142020921e8
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\TCN_unconstrained_predictions.csv,60e685f9e8ed97b7a6ae1756907c2ea71829a07f8de7335c2df0dc7b7b75a46e
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\TCN_unconstrained_metrics.csv,13b1c04ab780de1ce3f28c00f378ad8b9020be23350fd11e3638dbbac4c282aa
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\weighted_ensemble_predictions.csv,7a399e887f0046c768f75b791794f88cfde181cf5372739f2743fee7cd21f515
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\weighted_ensemble_accepted_metrics.csv,cc6c294a6236c0ecdc728ecbd2ecfe21acea157b0c4dacf599bd37044be8919c
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\weighted_ensemble_strict_metrics.csv,31597f55d3d2fa6ec7a761019e6f458535f210b62319f1a242fe6108fc20aff0
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\weighted_ensemble_unconstrained_predictions.csv,8be166943b938097f8a844e33f0fea6eb06c6a604efb1bdd18c2b3f67e59d16d
D:\ICNN_source_verified_results\v2\submission40\Full3C\baselines\weighted_ensemble_unconstrained_metrics.csv,101db992d6a1d8d034ce0fe3e9e47e6aee2abd93d033362095286d847c02c0d6
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed42_predictions.csv,d4a3d50cdda0e71c871501214115c6b705d5dae7ffd74407b6e68258b4440a16
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed42_accepted_metrics.csv,6e09c889e9087c39c1d614d64ad8c4330804f19226a20204cedc66d988a9a6f3
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed42_strict_metrics.csv,4f4f2eaf7eb11093cca4b5a95659f4a255ea8358ba8eafe9d3bf42ee15d28bf7
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed42_unconstrained_predictions.csv,8c0ee8007867fc3db0debfb8bbf55dff280e49ce9c31eea5547520a5b537cadc
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed42_unconstrained_metrics.csv,6f3bd6188150b1e577c0b121f62c3a45901f735913ed956c4d8d0e933d9244d2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed43_predictions.csv,f664254a3b5cf8fa2e26b2c613fcf7cea7035e24a9980a7ffd85a253b11d1cdf
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed43_accepted_metrics.csv,2aba96db5e19aa6d18c32a75531f8193c6e567b805d686ba1821faba433334d9
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed43_strict_metrics.csv,350cc2332cf78e89e6602583148120583c52387d5a3c8212698c542a5f429154
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed43_unconstrained_predictions.csv,be85b3ef46273517530e4adbc4f044a6c67b70a8f0a4120d15775583244234de
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed43_unconstrained_metrics.csv,4ffce7459daee57bb48f27847ecc6c513697d9c237b7f12e92e1e8ce91370005
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed44_predictions.csv,591bda22daf18c0d1dfc11695216d94326572822086702c68d9bd0bb1c1487b3
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed44_accepted_metrics.csv,04bc7dbf7778a4e51f1990d865f759fd6f02ea108c02135b55461e1f2ceeb007
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed44_strict_metrics.csv,3dffa4b65e7e2f570b3ae5b70c68f5158ae5f070bfc21a264866ef108ab53cb2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed44_unconstrained_predictions.csv,ad5144f356b28ff3a42cc7ad1fbe180a756e1559d8bb154f4ef784277e90fbb4
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\full15ch_seed44_unconstrained_metrics.csv,fb9d86dc8de0120762ff2a38ca2cd14c592731af09b9376513e01b4c5a634fd3
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\logistic_seed42_predictions.csv,15ab02ec7f4f443d1d87cee44d0595e9ae97879933c12224398235b74672113a
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\logistic_seed42_accepted_metrics.csv,db4f2c766d6a26b7a37a31e4f19a025e2e6c355778d2e23a93f906bf91cedc8b
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\logistic_seed42_strict_metrics.csv,c74eaff77cbacfac592ad980d471eb4281e03e2b290942ca608fbc67c7e80ff9
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\logistic_seed42_unconstrained_predictions.csv,69add18a36d2dee6a0b64afe409e40d0936986129cce53a1834c0e8a2b10f345
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\logistic_seed42_unconstrained_metrics.csv,b912a3303926878ff60a1177fd7fe70ff3ada64eae59ca5bd473f0b05c5ca7c6
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed42_predictions.csv,c6826be97d9c91f3e85714ad2ae37246c6982cc85fcf311f24880b66f97fc6b1
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed42_accepted_metrics.csv,fda2bd1c086715074b833521438d85b0d9c6034ea1f15f052cdcb9cd2e24b017
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed42_strict_metrics.csv,389cae01957e7ee11750ee84f5eadb6e1a9ca1fde5cdf4a031b91e79221b5475
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed42_unconstrained_predictions.csv,f958ed902c2f4a5634013f9f434b0dd68e2859656c7f5ae98bffc1647394a837
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed42_unconstrained_metrics.csv,7687366c917e22a8cafad20f67d60cd2bbc9fa5df38fbaef2527b427d6b97304
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed43_predictions.csv,85e9949e4fad261350623e17f7db9c204da7ebc5b5ebc1febc48c9dde0b6ad3b
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed43_accepted_metrics.csv,33e870ed2bad921149f1176fb89a678aba3da0b622faa5c3fdef331843a4b5a2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed43_strict_metrics.csv,89c07ba4a0c2c53785d7f6fbd080aae1314bea29b2b9a2eb82a74e8bda47fcc7
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed43_unconstrained_predictions.csv,b3df8d66399b43bb74adf49fecfbc03c2036e21ada6d7434d54d560f62c0b9dd
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed43_unconstrained_metrics.csv,8a37e274f0da1a72025f42aa3f8c6e39e9b61c1192f3f9804f407cfe006ef8f1
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed44_predictions.csv,b55d9d0d7d9ddd9dc6cab966e2871b561213d0d31ca22304afdee3096e336687
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed44_accepted_metrics.csv,9e09a1d7f63661cfc4f9bb90cec7e10687fa3250b032d893d542bce189a3182e
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed44_strict_metrics.csv,a2ba33fe2072d3ac0d751e78c758f94a30040a93a9d4db180752b04902c9b2fd
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed44_unconstrained_predictions.csv,200316ed1b562f1727e2f9dde391606b95826d55945007fa0b7f431583754d8b
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\nodilation_seed44_unconstrained_metrics.csv,bffceb936819ba71e26cf7f188cdffe14c302e5bb52971f0cb0d406949a81e57
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed42_predictions.csv,0d416ac3544f3a494490f35ddf6552033bd1580f7f63cea2e62702615f384bb7
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed42_accepted_metrics.csv,218006920251afbe25f07e33dec302bf845935456b6b2258eebc8a3837f7e2b4
