subset,Method,Mode,BaseSeed,MetaSeed,Policy,Phase,Tolerance_ms,N,N_sources,N_accepted,TP,FP,FN,F1,Coverage,MAE_ms,MedianAE_ms,RMSE_ms,P90AE_ms,Outlier1s
all_test,PhaseNetMatched,Zonly,44,,accepted,P,100,330,221,330,323,7,7,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,30.00000000000025,0.006060606060606061
all_test,PhaseNetMatched,Zonly,44,,accepted,P,200,330,221,330,323,7,7,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,30.00000000000025,0.006060606060606061
all_test,PhaseNetMatched,Zonly,44,,accepted,S,50,330,221,330,55,275,275,0.16666666666666666,1.0,468.48484848484867,209.99999999999997,1260.0610855803536,853.0000000000003,0.08181818181818182
all_test,PhaseNetMatched,Zonly,44,,accepted,S,100,330,221,330,94,236,236,0.28484848484848485,1.0,468.48484848484867,209.99999999999997,1260.0610855803536,853.0000000000003,0.08181818181818182
all_test,PhaseNetMatched,Zonly,44,,accepted,S,200,330,221,330,164,166,166,0.49696969696969695,1.0,468.48484848484867,209.99999999999997,1260.0610855803536,853.0000000000003,0.08181818181818182
all_test,PhaseNetMatched,Zonly,44,,strict,P,50,330,221,328,318,10,12,0.9665653495440729,0.9939393939393939,22.804878048780363,9.999999999999787,102.46355687660309,30.00000000000025,0.0
all_test,PhaseNetMatched,Zonly,44,,strict,P,100,330,221,328,323,5,7,0.9817629179331308,0.9939393939393939,22.804878048780363,9.999999999999787,102.46355687660309,30.00000000000025,0.0
all_test,PhaseNetMatched,Zonly,44,,strict,P,200,330,221,328,323,5,7,0.9817629179331308,0.9939393939393939,22.804878048780363,9.999999999999787,102.46355687660309,30.00000000000025,0.0
all_test,PhaseNetMatched,Zonly,44,,strict,S,50,330,221,324,55,269,275,0.16819571865443425,0.9818181818181818,438.858024691358,199.99999999999972,1131.4069957903996,849.9999999999997,0.08024691358024691
all_test,PhaseNetMatched,Zonly,44,,strict,S,100,330,221,324,94,230,236,0.2874617737003058,0.9818181818181818,438.858024691358,199.99999999999972,1131.4069957903996,849.9999999999997,0.08024691358024691
all_test,PhaseNetMatched,Zonly,44,,strict,S,200,330,221,324,163,161,167,0.4984709480122324,0.9818181818181818,438.858024691358,199.99999999999972,1131.4069957903996,849.9999999999997,0.08024691358024691
station_seen_train,Stack,Full3C,42,42,accepted,P,50,318,211,315,223,92,95,0.7045813586097947,0.9905660377358491,129.99999999999986,29.99999999999936,661.361030526,160.00000000000014,0.012698412698412698
station_seen_train,Stack,Full3C,42,42,accepted,P,100,318,211,315,266,49,52,0.8404423380726699,0.9905660377358491,129.99999999999986,29.99999999999936,661.361030526,160.00000000000014,0.012698412698412698
station_seen_train,Stack,Full3C,42,42,accepted,P,200,318,211,315,288,27,30,0.909952606635071,0.9905660377358491,129.99999999999986,29.99999999999936,661.361030526,160.00000000000014,0.012698412698412698
station_seen_train,Stack,Full3C,42,42,accepted,S,50,318,211,310,114,196,204,0.3630573248407643,0.9748427672955975,506.1290322580645,89.99999999999986,1626.721420724877,650.0000000000003,0.06451612903225806
station_seen_train,Stack,Full3C,42,42,accepted,S,100,318,211,310,172,138,146,0.5477707006369427,0.9748427672955975,506.1290322580645,89.99999999999986,1626.721420724877,650.0000000000003,0.06451612903225806
station_seen_train,Stack,Full3C,42,42,accepted,S,200,318,211,310,211,99,107,0.6719745222929936,0.9748427672955975,506.1290322580645,89.99999999999986,1626.721420724877,650.0000000000003,0.06451612903225806
station_seen_train,Stack,Full3C,42,42,strict,P,50,318,211,312,222,90,96,0.7047619047619048,0.9811320754716981,129.48717948717936,29.99999999999936,664.1656612931939,160.00000000000014,0.01282051282051282
station_seen_train,Stack,Full3C,42,42,strict,P,100,318,211,312,265,47,53,0.8412698412698413,0.9811320754716981,129.48717948717936,29.99999999999936,664.1656612931939,160.00000000000014,0.01282051282051282
station_seen_train,Stack,Full3C,42,42,strict,P,200,318,211,312,286,26,32,0.9079365079365079,0.9811320754716981,129.48717948717936,29.99999999999936,664.1656612931939,160.00000000000014,0.01282051282051282
station_seen_train,Stack,Full3C,42,42,strict,S,50,318,211,303,113,190,205,0.3639291465378422,0.9528301886792453,484.1914191419142,80.00000000000185,1602.2709749688793,613.9999999999983,0.0594059405940594
station_seen_train,Stack,Full3C,42,42,strict,S,100,318,211,303,170,133,148,0.5475040257648953,0.9528301886792453,484.1914191419142,80.00000000000185,1602.2709749688793,613.9999999999983,0.0594059405940594
station_seen_train,Stack,Full3C,42,42,strict,S,200,318,211,303,209,94,109,0.6731078904991948,0.9528301886792453,484.1914191419142,80.00000000000185,1602.2709749688793,613.9999999999983,0.0594059405940594
station_seen_train,Stack,Full3C,42,43,accepted,P,50,318,211,314,223,91,95,0.7056962025316456,0.9874213836477987,132.7070063694266,29.99999999999936,662.820406837135,169.99999999999994,0.012738853503184714
station_seen_train,Stack,Full3C,42,43,accepted,P,100,318,211,314,261,53,57,0.8259493670886076,0.9874213836477987,132.7070063694266,29.99999999999936,662.820406837135,169.99999999999994,0.012738853503184714
station_seen_train,Stack,Full3C,42,43,accepted,P,200,318,211,314,285,29,33,0.9018987341772152,0.9874213836477987,132.7070063694266,29.99999999999936,662.820406837135,169.99999999999994,0.012738853503184714
station_seen_train,Stack,Full3C,42,43,accepted,S,50,318,211,308,108,200,210,0.3450479233226837,0.9685534591194969,632.8246753246754,89.99999999999986,1943.4312439600226,679.0,0.07792207792207792
station_seen_train,Stack,Full3C,42,43,accepted,S,100,318,211,308,166,142,152,0.5303514376996805,0.9685534591194969,632.8246753246754,89.99999999999986,1943.4312439600226,679.0,0.07792207792207792
station_seen_train,Stack,Full3C,42,43,accepted,S,200,318,211,308,211,97,107,0.6741214057507987,0.9685534591194969,632.8246753246754,89.99999999999986,1943.4312439600226,679.0,0.07792207792207792
station_seen_train,Stack,Full3C,42,43,strict,P,50,318,211,310,223,87,95,0.7101910828025477,0.9748427672955975,128.61290322580632,29.99999999999936,665.0260727365168,160.00000000000014,0.012903225806451613
station_seen_train,Stack,Full3C,42,43,strict,P,100,318,211,310,261,49,57,0.8312101910828026,0.9748427672955975,128.61290322580632,29.99999999999936,665.0260727365168,160.00000000000014,0.012903225806451613
station_seen_train,Stack,Full3C,42,43,strict,P,200,318,211,310,285,25,33,0.9076433121019108,0.9748427672955975,128.61290322580632,29.99999999999936,665.0260727365168,160.00000000000014,0.012903225806451613
station_seen_train,Stack,Full3C,42,43,strict,S,50,318,211,298,108,190,210,0.35064935064935066,0.9371069182389937,538.255033557047,84.99999999999997,1789.2072032348249,602.0000000000001,0.06040268456375839
station_seen_train,Stack,Full3C,42,43,strict,S,100,318,211,298,165,133,153,0.5357142857142857,0.9371069182389937,538.255033557047,84.99999999999997,1789.2072032348249,602.0000000000001,0.06040268456375839
station_seen_train,Stack,Full3C,42,43,strict,S,200,318,211,298,208,90,110,0.6753246753246753,0.9371069182389937,538.255033557047,84.99999999999997,1789.2072032348249,602.0000000000001,0.06040268456375839
station_seen_train,Stack,Full3C,42,44,accepted,P,50,318,211,317,222,95,96,0.6992125984251969,0.9968553459119497,301.167192429022,29.99999999999936,2276.0513568853867,204.00000000000043,0.01892744479495268
station_seen_train,Stack,Full3C,42,44,accepted,P,100,318,211,317,261,56,57,0.8220472440944881,0.9968553459119497,301.167192429022,29.99999999999936,2276.0513568853867,204.00000000000043,0.01892744479495268
station_seen_train,Stack,Full3C,42,44,accepted,P,200,318,211,317,285,32,33,0.8976377952755905,0.9968553459119497,301.167192429022,29.99999999999936,2276.0513568853867,204.00000000000043,0.01892744479495268
station_seen_train,Stack,Full3C,42,44,accepted,S,50,318,211,310,108,202,210,0.34394904458598724,0.9748427672955975,569.1935483870968,89.99999999999986,1859.820230646656,712.0000000000013,0.07096774193548387
station_seen_train,Stack,Full3C,42,44,accepted,S,100,318,211,310,169,141,149,0.5382165605095541,0.9748427672955975,569.1935483870968,89.99999999999986,1859.820230646656,712.0000000000013,0.07096774193548387
station_seen_train,Stack,Full3C,42,44,accepted,S,200,318,211,310,206,104,112,0.6560509554140127,0.9748427672955975,569.1935483870968,89.99999999999986,1859.820230646656,712.0000000000013,0.07096774193548387
station_seen_train,Stack,Full3C,42,44,strict,P,50,318,211,312,222,90,96,0.7047619047619048,0.9811320754716981,132.5961538461537,29.99999999999936,665.21323937979,169.99999999999994,0.01282051282051282
station_seen_train,Stack,Full3C,42,44,strict,P,100,318,211,312,261,51,57,0.8285714285714286,0.9811320754716981,132.5961538461537,29.99999999999936,665.21323937979,169.99999999999994,0.01282051282051282
station_seen_train,Stack,Full3C,42,44,strict,P,200,318,211,312,284,28,34,0.9015873015873016,0.9811320754716981,132.5961538461537,29.99999999999936,665.21323937979,169.99999999999994,0.01282051282051282
station_seen_train,Stack,Full3C,42,44,strict,S,50,318,211,301,108,193,210,0.34894991922455576,0.9465408805031447,456.2458471760796,80.00000000000007,1544.5130617792279,620.000000000001,0.05647840531561462
station_seen_train,Stack,Full3C,42,44,strict,S,100,318,211,301,168,133,150,0.5428109854604201,0.9465408805031447,456.2458471760796,80.00000000000007,1544.5130617792279,620.000000000001,0.05647840531561462
station_seen_train,Stack,Full3C,42,44,strict,S,200,318,211,301,205,96,113,0.6623586429725363,0.9465408805031447,456.2458471760796,80.00000000000007,1544.5130617792279,620.000000000001,0.05647840531561462
station_seen_train,Stack,Full3C,43,42,accepted,P,50,318,211,315,223,92,95,0.7045813586097947,0.9905660377358491,132.38095238095227,29.999999999999805,660.1572684198964,169.99999999999994,0.012698412698412698
station_seen_train,Stack,Full3C,43,42,accepted,P,100,318,211,315,265,50,53,0.8372827804107424,0.9905660377358491,132.38095238095227,29.999999999999805,660.1572684198964,169.99999999999994,0.012698412698412698
station_seen_train,Stack,Full3C,43,42,accepted,P,200,318,211,315,287,28,31,0.9067930489731437,0.9905660377358491,132.38095238095227,29.999999999999805,660.1572684198964,169.99999999999994,0.012698412698412698
station_seen_train,Stack,Full3C,43,42,accepted,S,50,318,211,312,121,191,197,0.38412698412698415,0.9811320754716981,598.2051282051282,80.00000000000007,2018.984734705629,690.0000000000011,0.07371794871794872
station_seen_train,Stack,Full3C,43,42,accepted,S,100,318,211,312,175,137,143,0.5555555555555556,0.9811320754716981,598.2051282051282,80.00000000000007,2018.984734705629,690.0000000000011,0.07371794871794872
station_seen_train,Stack,Full3C,43,42,accepted,S,200,318,211,312,220,92,98,0.6984126984126984,0.9811320754716981,598.2051282051282,80.00000000000007,2018.984734705629,690.0000000000011,0.07371794871794872
station_seen_train,Stack,Full3C,43,42,strict,P,50,318,211,309,223,86,95,0.7113237639553429,0.9716981132075472,128.80258899676363,29.99999999999936,664.5226040264815,160.00000000000014,0.012944983818770227
station_seen_train,Stack,Full3C,43,42,strict,P,100,318,211,309,264,45,54,0.8421052631578947,0.9716981132075472,128.80258899676363,29.99999999999936,664.5226040264815,160.00000000000014,0.012944983818770227
station_seen_train,Stack,Full3C,43,42,strict,P,200,318,211,309,285,24,33,0.9090909090909091,0.9716981132075472,128.80258899676363,29.99999999999936,664.5226040264815,160.00000000000014,0.012944983818770227
station_seen_train,Stack,Full3C,43,42,strict,S,50,318,211,297,119,178,199,0.38699186991869916,0.9339622641509434,479.4949494949494,80.00000000000007,1581.674835797575,624.000000000003,0.06397306397306397
station_seen_train,Stack,Full3C,43,42,strict,S,100,318,211,297,170,127,148,0.5528455284552846,0.9339622641509434,479.4949494949494,80.00000000000007,1581.674835797575,624.000000000003,0.06397306397306397
station_seen_train,Stack,Full3C,43,42,strict,S,200,318,211,297,213,84,105,0.6926829268292682,0.9339622641509434,479.4949494949494,80.00000000000007,1581.674835797575,624.000000000003,0.06397306397306397
station_seen_train,Stack,Full3C,43,43,accepted,P,50,318,211,313,223,90,95,0.7068145800316957,0.9842767295597484,130.3514376996804,29.99999999999936,660.8722090369032,177.9999999999999,0.012779552715654952
station_seen_train,Stack,Full3C,43,43,accepted,P,100,318,211,313,262,51,56,0.8304278922345484,0.9842767295597484,130.3514376996804,29.99999999999936,660.8722090369032,177.9999999999999,0.012779552715654952
station_seen_train,Stack,Full3C,43,43,accepted,P,200,318,211,313,284,29,34,0.9001584786053882,0.9842767295597484,130.3514376996804,29.99999999999936,660.8722090369032,177.9999999999999,0.012779552715654952
station_seen_train,Stack,Full3C,43,43,accepted,S,50,318,211,312,120,192,198,0.38095238095238093,0.9811320754716981,758.8141025641025,80.00000000000007,2498.869552109821,817.0000000000011,0.09615384615384616
station_seen_train,Stack,Full3C,43,43,accepted,S,100,318,211,312,175,137,143,0.5555555555555556,0.9811320754716981,758.8141025641025,80.00000000000007,2498.869552109821,817.0000000000011,0.09615384615384616
station_seen_train,Stack,Full3C,43,43,accepted,S,200,318,211,312,213,99,105,0.6761904761904762,0.9811320754716981,758.8141025641025,80.00000000000007,2498.869552109821,817.0000000000011,0.09615384615384616
station_seen_train,Stack,Full3C,43,43,strict,P,50,318,211,310,222,88,96,0.7070063694267515,0.9748427672955975,129.54838709677406,29.99999999999936,663.5632065088133,161.00000000000034,0.012903225806451613
station_seen_train,Stack,Full3C,43,43,strict,P,100,318,211,310,261,49,57,0.8312101910828026,0.9748427672955975,129.54838709677406,29.99999999999936,663.5632065088133,161.00000000000034,0.012903225806451613
station_seen_train,Stack,Full3C,43,43,strict,P,200,318,211,310,283,27,35,0.9012738853503185,0.9748427672955975,129.54838709677406,29.99999999999936,663.5632065088133,161.00000000000034,0.012903225806451613
station_seen_train,Stack,Full3C,43,43,strict,S,50,318,211,295,116,179,202,0.37846655791190864,0.9276729559748428,643.9661016949152,80.00000000000007,2145.015111953404,746.0000000000003,0.0847457627118644
station_seen_train,Stack,Full3C,43,43,strict,S,100,318,211,295,171,124,147,0.5579119086460033,0.9276729559748428,643.9661016949152,80.00000000000007,2145.015111953404,746.0000000000003,0.0847457627118644
station_seen_train,Stack,Full3C,43,43,strict,S,200,318,211,295,208,87,110,0.6786296900489397,0.9276729559748428,643.9661016949152,80.00000000000007,2145.015111953404,746.0000000000003,0.0847457627118644
station_seen_train,Stack,Full3C,43,44,accepted,P,50,318,211,315,218,97,100,0.688783570300158,0.9905660377358491,135.11111111111097,29.99999999999936,661.831993259307,186.00000000000034,0.012698412698412698
station_seen_train,Stack,Full3C,43,44,accepted,P,100,318,211,315,262,53,56,0.8278041074249605,0.9905660377358491,135.11111111111097,29.99999999999936,661.831993259307,186.00000000000034,0.012698412698412698
station_seen_train,Stack,Full3C,43,44,accepted,P,200,318,211,315,285,30,33,0.9004739336492891,0.9905660377358491,135.11111111111097,29.99999999999936,661.831993259307,186.00000000000034,0.012698412698412698
station_seen_train,Stack,Full3C,43,44,accepted,S,50,318,211,314,121,193,197,0.3829113924050633,0.9874213836477987,658.312101910828,89.99999999999986,2282.84135447068,690.9999999999991,0.07961783439490445
station_seen_train,Stack,Full3C,43,44,accepted,S,100,318,211,314,177,137,141,0.560126582278481,0.9874213836477987,658.312101910828,89.99999999999986,2282.84135447068,690.9999999999991,0.07961783439490445
station_seen_train,Stack,Full3C,43,44,accepted,S,200,318,211,314,216,98,102,0.6835443037974683,0.9874213836477987,658.312101910828,89.99999999999986,2282.84135447068,690.9999999999991,0.07961783439490445
station_seen_train,Stack,Full3C,43,44,strict,P,50,318,211,311,217,94,101,0.6899841017488076,0.9779874213836478,132.31511254019279,29.99999999999936,664.304631239928,179.99999999999972,0.012861736334405145
station_seen_train,Stack,Full3C,43,44,strict,P,100,318,211,311,261,50,57,0.8298887122416534,0.9779874213836478,132.31511254019279,29.99999999999936,664.304631239928,179.99999999999972,0.012861736334405145
station_seen_train,Stack,Full3C,43,44,strict,P,200,318,211,311,284,27,34,0.9030206677265501,0.9779874213836478,132.31511254019279,29.99999999999936,664.304631239928,179.99999999999972,0.012861736334405145
station_seen_train,Stack,Full3C,43,44,strict,S,50,318,211,300,119,181,199,0.3851132686084142,0.9433962264150944,508.93333333333334,80.00000000000007,1813.3188724913591,624.000000000002,0.06333333333333334
station_seen_train,Stack,Full3C,43,44,strict,S,100,318,211,300,173,127,145,0.5598705501618123,0.9433962264150944,508.93333333333334,80.00000000000007,1813.3188724913591,624.000000000002,0.06333333333333334
station_seen_train,Stack,Full3C,43,44,strict,S,200,318,211,300,210,90,108,0.6796116504854369,0.9433962264150944,508.93333333333334,80.00000000000007,1813.3188724913591,624.000000000002,0.06333333333333334
station_seen_train,Stack,Full3C,44,42,accepted,P,50,318,211,315,211,104,107,0.6666666666666666,0.9905660377358491,108.1904761904761,29.99999999999936,482.63035906588334,186.00000000000034,0.009523809523809525
station_seen_train,Stack,Full3C,44,42,accepted,P,100,318,211,315,259,56,59,0.8183254344391785,0.9905660377358491,108.1904761904761,29.99999999999936,482.63035906588334,186.00000000000034,0.009523809523809525
station_seen_train,Stack,Full3C,44,42,accepted,P,200,318,211,315,287,28,31,0.9067930489731437,0.9905660377358491,108.1904761904761,29.99999999999936,482.63035906588334,186.00000000000034,0.009523809523809525
station_seen_train,Stack,Full3C,44,42,accepted,S,50,318,211,314,113,201,205,0.3575949367088608,0.9874213836477987,540.6369426751593,99.99999999999964,1762.3149945816692,663.9999999999998,0.07961783439490445
station_seen_train,Stack,Full3C,44,42,accepted,S,100,318,211,314,169,145,149,0.5348101265822784,0.9874213836477987,540.6369426751593,99.99999999999964,1762.3149945816692,663.9999999999998,0.07961783439490445
station_seen_train,Stack,Full3C,44,42,accepted,S,200,318,211,314,214,100,104,0.6772151898734177,0.9874213836477987,540.6369426751593,99.99999999999964,1762.3149945816692,663.9999999999998,0.07961783439490445
station_seen_train,Stack,Full3C,44,42,strict,P,50,318,211,310,211,99,107,0.6719745222929936,0.9748427672955975,104.774193548387,29.99999999999936,484.35657353088607,169.99999999999994,0.00967741935483871
station_seen_train,Stack,Full3C,44,42,strict,P,100,318,211,310,259,51,59,0.8248407643312102,0.9748427672955975,104.774193548387,29.99999999999936,484.35657353088607,169.99999999999994,0.00967741935483871
station_seen_train,Stack,Full3C,44,42,strict,P,200,318,211,310,285,25,33,0.9076433121019108,0.9748427672955975,104.774193548387,29.99999999999936,484.35657353088607,169.99999999999994,0.00967741935483871
station_seen_train,Stack,Full3C,44,42,strict,S,50,318,211,308,113,195,205,0.3610223642172524,0.9685534591194969,482.62987012987014,94.99999999999974,1638.5877471758433,643.0000000000006,0.07142857142857142
station_seen_train,Stack,Full3C,44,42,strict,S,100,318,211,308,167,141,151,0.5335463258785943,0.9685534591194969,482.62987012987014,94.99999999999974,1638.5877471758433,643.0000000000006,0.07142857142857142
station_seen_train,Stack,Full3C,44,42,strict,S,200,318,211,308,212,96,106,0.6773162939297125,0.9685534591194969,482.62987012987014,94.99999999999974,1638.5877471758433,643.0000000000006,0.07142857142857142
station_seen_train,Stack,Full3C,44,43,accepted,P,50,318,211,312,217,95,101,0.6888888888888889,0.9811320754716981,105.22435897435888,29.99999999999936,482.9214646561499,160.00000000000014,0.009615384615384616
station_seen_train,Stack,Full3C,44,43,accepted,P,100,318,211,312,260,52,58,0.8253968253968254,0.9811320754716981,105.22435897435888,29.99999999999936,482.9214646561499,160.00000000000014,0.009615384615384616
station_seen_train,Stack,Full3C,44,43,accepted,P,200,318,211,312,286,26,32,0.9079365079365079,0.9811320754716981,105.22435897435888,29.99999999999936,482.9214646561499,160.00000000000014,0.009615384615384616
station_seen_train,Stack,Full3C,44,43,accepted,S,50,318,211,309,114,195,204,0.36363636363636365,0.9716981132075472,653.5275080906149,89.99999999999986,2191.9388943364397,723.9999999999998,0.08737864077669903
station_seen_train,Stack,Full3C,44,43,accepted,S,100,318,211,309,171,138,147,0.5454545454545454,0.9716981132075472,653.5275080906149,89.99999999999986,2191.9388943364397,723.9999999999998,0.08737864077669903
station_seen_train,Stack,Full3C,44,43,accepted,S,200,318,211,309,213,96,105,0.6794258373205742,0.9716981132075472,653.5275080906149,89.99999999999986,2191.9388943364397,723.9999999999998,0.08737864077669903
station_seen_train,Stack,Full3C,44,43,strict,P,50,318,211,310,217,93,101,0.6910828025477707,0.9748427672955975,103.48387096774184,29.99999999999936,483.5380359993043,160.00000000000014,0.00967741935483871
station_seen_train,Stack,Full3C,44,43,strict,P,100,318,211,310,260,50,58,0.8280254777070064,0.9748427672955975,103.48387096774184,29.99999999999936,483.5380359993043,160.00000000000014,0.00967741935483871
station_seen_train,Stack,Full3C,44,43,strict,P,200,318,211,310,286,24,32,0.910828025477707,0.9748427672955975,103.48387096774184,29.99999999999936,483.5380359993043,160.00000000000014,0.00967741935483871
station_seen_train,Stack,Full3C,44,43,strict,S,50,318,211,296,114,182,204,0.3713355048859935,0.9308176100628931,498.3783783783784,80.00000000000007,1631.9073569359327,640.0000000000006,0.07094594594594594
station_seen_train,Stack,Full3C,44,43,strict,S,100,318,211,296,170,126,148,0.5537459283387622,0.9308176100628931,498.3783783783784,80.00000000000007,1631.9073569359327,640.0000000000006,0.07094594594594594
station_seen_train,Stack,Full3C,44,43,strict,S,200,318,211,296,209,87,109,0.6807817589576547,0.9308176100628931,498.3783783783784,80.00000000000007,1631.9073569359327,640.0000000000006,0.07094594594594594
station_seen_train,Stack,Full3C,44,44,accepted,P,50,318,211,318,213,105,105,0.6698113207547169,1.0,366.16352201257854,30.00000000000025,2758.3531227320286,209.99999999999997,0.018867924528301886
station_seen_train,Stack,Full3C,44,44,accepted,P,100,318,211,318,258,60,60,0.8113207547169812,1.0,366.16352201257854,30.00000000000025,2758.3531227320286,209.99999999999997,0.018867924528301886
station_seen_train,Stack,Full3C,44,44,accepted,P,200,318,211,318,284,34,34,0.8930817610062893,1.0,366.16352201257854,30.00000000000025,2758.3531227320286,209.99999999999997,0.018867924528301886
station_seen_train,Stack,Full3C,44,44,accepted,S,50,318,211,314,109,205,209,0.3449367088607595,0.9874213836477987,749.8089171974523,99.99999999999964,2700.2220951353843,900.0000000000003,0.09554140127388536
station_seen_train,Stack,Full3C,44,44,accepted,S,100,318,211,314,164,150,154,0.5189873417721519,0.9874213836477987,749.8089171974523,99.99999999999964,2700.2220951353843,900.0000000000003,0.09554140127388536
station_seen_train,Stack,Full3C,44,44,accepted,S,200,318,211,314,211,103,107,0.6677215189873418,0.9874213836477987,749.8089171974523,99.99999999999964,2700.2220951353843,900.0000000000003,0.09554140127388536
station_seen_train,Stack,Full3C,44,44,strict,P,50,318,211,313,213,100,105,0.6751188589540412,0.9842767295597484,107.1565495207667,29.999999999999805,484.045782430565,169.99999999999994,0.009584664536741214
station_seen_train,Stack,Full3C,44,44,strict,P,100,318,211,313,258,55,60,0.8177496038034865,0.9842767295597484,107.1565495207667,29.999999999999805,484.045782430565,169.99999999999994,0.009584664536741214
station_seen_train,Stack,Full3C,44,44,strict,P,200,318,211,313,284,29,34,0.9001584786053882,0.9842767295597484,107.1565495207667,29.999999999999805,484.045782430565,169.99999999999994,0.009584664536741214
station_seen_train,Stack,Full3C,44,44,strict,S,50,318,211,303,109,194,209,0.35104669887278583,0.9528301886792453,532.6072607260726,89.99999999999986,1743.6774991729728,750.0,0.08250825082508251
station_seen_train,Stack,Full3C,44,44,strict,S,100,318,211,303,164,139,154,0.5281803542673108,0.9528301886792453,532.6072607260726,89.99999999999986,1743.6774991729728,750.0,0.08250825082508251
station_seen_train,Stack,Full3C,44,44,strict,S,200,318,211,303,210,93,108,0.6763285024154589,0.9528301886792453,532.6072607260726,89.99999999999986,1743.6774991729728,750.0,0.08250825082508251
station_seen_train,Stack,Zonly,42,42,accepted,P,50,318,211,316,212,104,106,0.668769716088328,0.9937106918238994,174.36708860759487,30.00000000000025,965.528975500811,209.99999999999997,0.015822784810126583
station_seen_train,Stack,Zonly,42,42,accepted,P,100,318,211,316,254,62,64,0.8012618296529969,0.9937106918238994,174.36708860759487,30.00000000000025,965.528975500811,209.99999999999997,0.015822784810126583
station_seen_train,Stack,Zonly,42,42,accepted,P,200,318,211,316,283,33,35,0.8927444794952681,0.9937106918238994,174.36708860759487,30.00000000000025,965.528975500811,209.99999999999997,0.015822784810126583
station_seen_train,Stack,Zonly,42,42,accepted,S,50,318,211,303,52,251,266,0.16747181964573268,0.9528301886792453,1167.3597359735973,250.0,2508.8625090085966,3980.0000000000005,0.22772277227722773
station_seen_train,Stack,Zonly,42,42,accepted,S,100,318,211,303,86,217,232,0.27697262479871176,0.9528301886792453,1167.3597359735973,250.0,2508.8625090085966,3980.0000000000005,0.22772277227722773
station_seen_train,Stack,Zonly,42,42,accepted,S,200,318,211,303,133,170,185,0.428341384863124,0.9528301886792453,1167.3597359735973,250.0,2508.8625090085966,3980.0000000000005,0.22772277227722773
station_seen_train,Stack,Zonly,42,42,strict,P,50,318,211,314,212,102,106,0.6708860759493671,0.9874213836477987,173.31210191082795,30.00000000000025,967.9790490968521,206.99999999999991,0.01592356687898089
station_seen_train,Stack,Zonly,42,42,strict,P,100,318,211,314,253,61,65,0.8006329113924051,0.9874213836477987,173.31210191082795,30.00000000000025,967.9790490968521,206.99999999999991,0.01592356687898089
station_seen_train,Stack,Zonly,42,42,strict,P,200,318,211,314,282,32,36,0.8924050632911392,0.9874213836477987,173.31210191082795,30.00000000000025,967.9790490968521,206.99999999999991,0.01592356687898089
station_seen_train,Stack,Zonly,42,42,strict,S,50,318,211,235,45,190,273,0.162748643761302,0.7389937106918238,925.5744680851063,219.99999999999886,2137.549501728656,3209.9999999999973,0.17872340425531916
station_seen_train,Stack,Zonly,42,42,strict,S,100,318,211,235,72,163,246,0.2603978300180832,0.7389937106918238,925.5744680851063,219.99999999999886,2137.549501728656,3209.9999999999973,0.17872340425531916
station_seen_train,Stack,Zonly,42,42,strict,S,200,318,211,235,114,121,204,0.41229656419529837,0.7389937106918238,925.5744680851063,219.99999999999886,2137.549501728656,3209.9999999999973,0.17872340425531916
station_seen_train,Stack,Zonly,42,43,accepted,P,50,318,211,312,216,96,102,0.6857142857142857,0.9811320754716981,134.9358974358973,30.00000000000025,662.1153939244992,209.00000000000034,0.01282051282051282
station_seen_train,Stack,Zonly,42,43,accepted,P,100,318,211,312,255,57,63,0.8095238095238095,0.9811320754716981,134.9358974358973,30.00000000000025,662.1153939244992,209.00000000000034,0.01282051282051282
station_seen_train,Stack,Zonly,42,43,accepted,P,200,318,211,312,280,32,38,0.8888888888888888,0.9811320754716981,134.9358974358973,30.00000000000025,662.1153939244992,209.00000000000034,0.01282051282051282
station_seen_train,Stack,Zonly,42,43,accepted,S,50,318,211,280,47,233,271,0.15719063545150502,0.8805031446540881,1219.857142857143,245.0000000000001,2577.619194971537,4416.0,0.225
station_seen_train,Stack,Zonly,42,43,accepted,S,100,318,211,280,83,197,235,0.27759197324414714,0.8805031446540881,1219.857142857143,245.0000000000001,2577.619194971537,4416.0,0.225
station_seen_train,Stack,Zonly,42,43,accepted,S,200,318,211,280,123,157,195,0.411371237458194,0.8805031446540881,1219.857142857143,245.0000000000001,2577.619194971537,4416.0,0.225
station_seen_train,Stack,Zonly,42,43,strict,P,50,318,211,309,214,95,104,0.682615629984051,0.9716981132075472,135.69579288025875,30.00000000000025,665.282624809777,211.9999999999998,0.012944983818770227
station_seen_train,Stack,Zonly,42,43,strict,P,100,318,211,309,253,56,65,0.8070175438596491,0.9716981132075472,135.69579288025875,30.00000000000025,665.282624809777,211.9999999999998,0.012944983818770227
station_seen_train,Stack,Zonly,42,43,strict,P,200,318,211,309,277,32,41,0.8835725677830941,0.9716981132075472,135.69579288025875,30.00000000000025,665.282624809777,211.9999999999998,0.012944983818770227
station_seen_train,Stack,Zonly,42,43,strict,S,50,318,211,210,36,174,282,0.13636363636363635,0.660377358490566,971.7142857142856,229.99999999999955,2169.7577218271563,3469.999999999999,0.18571428571428572
