subset,Method,Mode,Policy,Phase,Tolerance_ms,N,N_sources,mean_F1,between_base_SD_F1,mean_Coverage,between_base_SD_Coverage,mean_MAE_ms,between_base_SD_MAE_ms,mean_MedianAE_ms,between_base_SD_MedianAE_ms,mean_RMSE_ms,between_base_SD_RMSE_ms,mean_P90AE_ms,between_base_SD_P90AE_ms,mean_Outlier1s,between_base_SD_Outlier1s
station_seen_train,PhaseNetMatched,Zonly,strict,P,50,318,211,0.9758082634007466,0.008987532257593881,0.9937106918238994,0.0031446540880503138,21.643610239065886,4.077244135635057,6.666666666666525,5.773502691896135,109.53844823169872,16.462082001336,23.333333333333133,5.773502691896647,0.0010515247108307045,0.0018212942245729518
station_seen_train,PhaseNetMatched,Zonly,strict,P,100,318,211,0.9863251821496358,0.005087311811709476,0.9937106918238994,0.0031446540880503138,21.643610239065886,4.077244135635057,6.666666666666525,5.773502691896135,109.53844823169872,16.462082001336,23.333333333333133,5.773502691896647,0.0010515247108307045,0.0018212942245729518
station_seen_train,PhaseNetMatched,Zonly,strict,P,200,318,211,0.9863251821496358,0.005087311811709476,0.9937106918238994,0.0031446540880503138,21.643610239065886,4.077244135635057,6.666666666666525,5.773502691896135,109.53844823169872,16.462082001336,23.333333333333133,5.773502691896647,0.0010515247108307045,0.0018212942245729518
station_seen_train,PhaseNetMatched,Zonly,strict,S,50,318,211,0.16536399808755164,0.011465873381425894,0.9779874213836478,0.008319972676303742,468.09880658922197,76.96628464335161,194.9999999999994,13.22875655532268,1283.6926610118976,319.69613672205867,900.6666666666665,68.47870715290443,0.07715345534834353,0.005143682707767321
station_seen_train,PhaseNetMatched,Zonly,strict,S,100,318,211,0.30316911400743035,0.01857058104785511,0.9779874213836478,0.008319972676303742,468.09880658922197,76.96628464335161,194.9999999999994,13.22875655532268,1283.6926610118976,319.69613672205867,900.6666666666665,68.47870715290443,0.07715345534834353,0.005143682707767321
station_seen_train,PhaseNetMatched,Zonly,strict,S,200,318,211,0.5109239007741815,0.022530264198603246,0.9779874213836478,0.008319972676303742,468.09880658922197,76.96628464335161,194.9999999999994,13.22875655532268,1283.6926610118976,319.69613672205867,900.6666666666665,68.47870715290443,0.07715345534834353,0.005143682707767321
station_unseen_train,Stack,Full3C,accepted,P,50,12,10,0.712962962962963,0.06415002990995838,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,accepted,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,accepted,P,200,12,10,1.0,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,accepted,S,50,12,10,0.7222222222222222,0.048112522432468836,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Full3C,accepted,S,100,12,10,0.8333333333333334,0.10015420209622192,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Full3C,accepted,S,200,12,10,0.9166666666666666,0.1001542020962219,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Full3C,strict,P,50,12,10,0.712962962962963,0.06415002990995838,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,strict,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,strict,P,200,12,10,1.0,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train,Stack,Full3C,strict,S,50,12,10,0.7222222222222222,0.048112522432468836,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Full3C,strict,S,100,12,10,0.8333333333333334,0.10015420209622192,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Full3C,strict,S,200,12,10,0.9166666666666666,0.1001542020962219,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train,Stack,Zonly,accepted,P,50,12,10,0.6944444444444444,0.048112522432468836,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,accepted,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,accepted,P,200,12,10,1.0,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,accepted,S,50,12,10,0.18518518518518517,0.032075014954979206,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,Stack,Zonly,accepted,S,100,12,10,0.25925925925925924,0.057824055540725894,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,Stack,Zonly,accepted,S,200,12,10,0.5277777777777778,0.048112522432468836,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,Stack,Zonly,strict,P,50,12,10,0.6944444444444444,0.048112522432468836,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,strict,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,strict,P,200,12,10,1.0,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train,Stack,Zonly,strict,S,50,12,10,0.18518518518518517,0.032075014954979206,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,Stack,Zonly,strict,S,100,12,10,0.25925925925925924,0.057824055540725894,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,Stack,Zonly,strict,S,200,12,10,0.5277777777777778,0.048112522432468836,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train,PhaseNetMatched,Full3C,accepted,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,accepted,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,accepted,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,accepted,S,50,12,10,0.6666666666666666,0.14433756729740643,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,accepted,S,100,12,10,0.8888888888888888,0.048112522432468774,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,accepted,S,200,12,10,0.9444444444444444,0.048112522432468836,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,S,50,12,10,0.6666666666666666,0.14433756729740643,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,S,100,12,10,0.8888888888888888,0.048112522432468774,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Full3C,strict,S,200,12,10,0.9444444444444444,0.048112522432468836,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,accepted,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,accepted,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,accepted,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,accepted,S,50,12,10,0.1111111111111111,0.04811252243246881,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train,PhaseNetMatched,Zonly,accepted,S,100,12,10,0.2222222222222222,0.09622504486493762,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train,PhaseNetMatched,Zonly,accepted,S,200,12,10,0.5277777777777778,0.09622504486493764,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train,PhaseNetMatched,Zonly,strict,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,strict,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,strict,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train,PhaseNetMatched,Zonly,strict,S,50,12,10,0.1111111111111111,0.04811252243246881,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train,PhaseNetMatched,Zonly,strict,S,100,12,10,0.2222222222222222,0.09622504486493762,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train,PhaseNetMatched,Zonly,strict,S,200,12,10,0.5277777777777778,0.09622504486493764,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,Stack,Full3C,accepted,P,50,12,10,0.712962962962963,0.06415002990995838,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,accepted,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,accepted,P,200,12,10,1.0,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,accepted,S,50,12,10,0.7222222222222222,0.048112522432468836,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Full3C,accepted,S,100,12,10,0.8333333333333334,0.10015420209622192,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Full3C,accepted,S,200,12,10,0.9166666666666666,0.1001542020962219,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Full3C,strict,P,50,12,10,0.712962962962963,0.06415002990995838,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,strict,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,strict,P,200,12,10,1.0,0.0,1.0,0.0,44.72222222222222,2.2047927592204664,31.666666666666536,2.812109962243927e-13,64.8545960382657,5.1683338496711055,130.2222222222223,15.685567794537791,0.0,0.0
station_unseen_train_and_val,Stack,Full3C,strict,S,50,12,10,0.7222222222222222,0.048112522432468836,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Full3C,strict,S,100,12,10,0.8333333333333334,0.10015420209622192,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Full3C,strict,S,200,12,10,0.9166666666666666,0.1001542020962219,1.0,0.0,105.83333333333354,62.39868331152802,32.77777777777797,7.698003589195614,209.62475445267717,129.32606563479703,258.888888888889,272.81624530753976,0.027777777777777776,0.027777777777777776
station_unseen_train_and_val,Stack,Zonly,accepted,P,50,12,10,0.6944444444444444,0.048112522432468836,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,accepted,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,accepted,P,200,12,10,1.0,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,accepted,S,50,12,10,0.18518518518518517,0.032075014954979206,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,Stack,Zonly,accepted,S,100,12,10,0.25925925925925924,0.057824055540725894,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,Stack,Zonly,accepted,S,200,12,10,0.5277777777777778,0.048112522432468836,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,Stack,Zonly,strict,P,50,12,10,0.6944444444444444,0.048112522432468836,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,strict,P,100,12,10,0.8333333333333334,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,strict,P,200,12,10,1.0,0.0,1.0,0.0,44.53703703703703,2.426915263348362,30.555555555555447,0.9622504486494642,64.19527110114255,4.110357471748895,128.33333333333337,9.70108814057012,0.0,0.0
station_unseen_train_and_val,Stack,Zonly,strict,S,50,12,10,0.18518518518518517,0.032075014954979206,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,Stack,Zonly,strict,S,100,12,10,0.25925925925925924,0.057824055540725894,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,Stack,Zonly,strict,S,200,12,10,0.5277777777777778,0.048112522432468836,1.0,0.0,1271.6666666666667,68.81997000584165,280.5555555555555,171.28868851974667,3080.6133992556206,16.61087116672351,1155.1111111111113,179.7533289239987,0.2777777777777778,0.0481125224324688
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,S,50,12,10,0.6666666666666666,0.14433756729740643,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,S,100,12,10,0.8888888888888888,0.048112522432468774,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,accepted,S,200,12,10,0.9444444444444444,0.048112522432468836,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,47.49999999999989,7.12000312109782,9.999999999999787,9.999999999999787,137.15557307463573,4.474724779520674,22.333333333333126,5.859465277082644,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,S,50,12,10,0.6666666666666666,0.14433756729740643,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,S,100,12,10,0.8888888888888888,0.048112522432468774,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Full3C,strict,S,200,12,10,0.9444444444444444,0.048112522432468836,1.0,0.0,50.27777777777774,15.906264780244951,34.999999999999844,18.027756377320546,73.57480291437133,13.264836881787739,88.33333333333377,25.146238950056777,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,S,50,12,10,0.1111111111111111,0.04811252243246881,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,S,100,12,10,0.2222222222222222,0.09622504486493762,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,PhaseNetMatched,Zonly,accepted,S,200,12,10,0.5277777777777778,0.09622504486493764,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,P,50,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,P,100,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,P,200,12,10,0.9166666666666666,0.0,1.0,0.0,48.05555555555549,2.4056261216233263,3.3333333333332624,5.773502691896135,134.60858530715439,5.770021006016332,35.333333333333414,4.618802153516863,0.0,0.0
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,S,50,12,10,0.1111111111111111,0.04811252243246881,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,S,100,12,10,0.2222222222222222,0.09622504486493762,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
station_unseen_train_and_val,PhaseNetMatched,Zonly,strict,S,200,12,10,0.5277777777777778,0.09622504486493764,1.0,0.0,465.8333333333335,25.658007197234348,188.33333333333331,28.431203515386336,639.6449722626246,54.1045055614868,1082.0000000000002,35.15679166249428,0.19444444444444445,0.04811252243246882
